,our_id,source,RA,Dec
50243,200129_50243,PS1,317.6290037,4.46023233
50244,200129_50244,PS1,318.6737608,4.25671172
50245,200129_50245,PS1,319.4764383,4.26161556
50246,200129_50246,PS1,319.07194080000005,4.30684353
50247,200129_50247,PS1,316.5642296000001,4.45072565
50248,200129_50248,PS1,319.9230234,4.48714371
50249,200129_50249,PS1,319.8074814,4.32160787
50250,200129_50250,PS1,319.9289596000001,4.00486236
50251,200129_50251,PS1,318.1395816,4.40014587
50252,200129_50252,PS1,317.9196654,4.40313797
50253,200129_50253,PS1,319.4873708,4.40819096
50254,200129_50254,PS1,317.537156,4.25869589
50255,200129_50255,PS1,319.6785631,4.41036778
50256,200129_50256,PS1,319.5939425,4.45928709
50257,200129_50257,PS1,317.34093239999993,4.22694372
50258,200129_50258,PS1,319.5156165,4.29484997
50259,200129_50259,PS1,319.0232296000001,4.32933819
50260,200129_50260,PS1,318.5721571,4.33368561
50261,200129_50261,PS1,319.4287805,4.40067858
50262,200129_50262,PS1,317.3663383,4.41360906
50263,200129_50263,PS1,319.0901343000001,4.42683351
50264,200129_50264,PS1,318.8142123,4.46056592
50265,200129_50265,PS1,317.6290407,4.46016852
50266,200129_50266,PS1,318.5465039,4.35068989
50267,200129_50267,PS1,319.6477859,4.31721967
50268,200129_50268,PS1,319.4727632,4.26105142
50269,200129_50269,PS1,319.012229,4.231282299999998
50270,200129_50270,PS1,317.8523818999999,4.26473702
50271,200129_50271,PS1,318.0123922,4.37267193
50272,200129_50272,PS1,317.971455,4.45048347
50273,200129_50273,PS1,318.2477132,4.30374231
50274,200129_50274,PS1,316.5502289,4.42781795
50275,200129_50275,PS1,317.7102004,4.10823873
50276,200129_50276,PS1,319.598749,4.1305764
50277,200129_50277,PS1,319.1362419,4.41256029
50278,200129_50278,PS1,318.9737958,4.30260522
50279,200129_50279,PS1,317.66534069999994,4.42472054
50280,200129_50280,PS1,319.8029011000001,4.43282616
50281,200129_50281,PS1,317.7723098,4.38695034
50282,200129_50282,PS1,318.7294131999999,4.40690894
50283,200129_50283,PS1,318.2055213,4.493549099999999
50284,200129_50284,PS1,316.6162659,4.50910624
50285,200129_50285,PS1,316.6238398,4.51170855
50286,200129_50286,PS1,318.0466035,4.5133415
50287,200129_50287,PS1,316.8945486,4.48179067
50288,200129_50288,PS1,317.1719701,4.25109613
50289,200129_50289,PS1,319.4255015,4.26811432
50290,200129_50290,PS1,318.9175154,4.341871299999998
50291,200129_50291,PS1,319.8915272,4.47353642
50292,200129_50292,PS1,317.8595362,4.26650447
50293,200129_50293,PS1,318.7639997,4.39934003
50294,200129_50294,PS1,319.0832222,4.4673931
50295,200129_50295,PS1,318.5503269,4.13981226
50296,200129_50296,PS1,318.5462201,4.1689425
50297,200129_50297,PS1,318.1334719,4.24672125
50298,200129_50298,PS1,319.7350892,4.37333013
50299,200129_50299,PS1,316.9343335,4.19678113
50300,200129_50300,PS1,317.9609363,4.51556061
50301,200129_50301,PS1,319.9056669,4.23683418
50302,200129_50302,PS1,317.7750829,4.43205168
50303,200129_50303,PS1,319.6490977,4.47449293
50304,200129_50304,PS1,319.1434576000001,4.43663715
50305,200129_50305,PS1,319.0226088,4.40863607
50306,200129_50306,PS1,317.220711,4.41825674
50307,200129_50307,PS1,317.9208023,4.44679931
50308,200129_50308,PS1,317.7378125,4.34024467
50309,200129_50309,PS1,319.8612724,4.23442639
50310,200129_50310,PS1,317.8730433,4.45906843
50311,200129_50311,PS1,319.6378979,4.3748203000000006
50312,200129_50312,PS1,318.7062557,4.41122766
50313,200129_50313,PS1,318.7808577,4.51726257
50314,200129_50314,PS1,317.05307789999995,4.52613736
50315,200129_50315,PS1,319.6362689,4.38153062
50316,200129_50316,PS1,318.8122286,3.9694724
50317,200129_50317,PS1,318.0827938,4.46496715
50318,200129_50318,PS1,319.2160525,4.48588133
50319,200129_50319,PS1,317.4484551000001,4.31484554
50320,200129_50320,PS1,318.381818,4.28168353
50321,200129_50321,PS1,317.0350184,4.45796764
50322,200129_50322,PS1,316.6337781000001,4.3944410000000005
50323,200129_50323,PS1,319.3367009,4.40758253
50324,200129_50324,PS1,319.1827524,4.45008981
50325,200129_50325,PS1,317.609347,4.07092201
50326,200129_50326,PS1,318.3589091,4.08963507
50327,200129_50327,PS1,319.40155130000005,4.5161077
50328,200129_50328,PS1,318.7068778,4.36384063
50329,200129_50329,PS1,317.6868453,4.37598345
50330,200129_50330,PS1,318.23570930000005,4.38340642
50331,200129_50331,PS1,318.5029224,4.54063383
50332,200129_50332,PS1,319.66590539999993,4.54444747
50333,200129_50333,PS1,317.64636139999993,4.37870144
50334,200129_50334,PS1,319.7541591,4.51479303
50335,200129_50335,PS1,318.7780849,4.51015689
50336,200129_50336,PS1,319.3661418,4.45518326
50337,200129_50337,PS1,318.1633458,4.46072532
50338,200129_50338,PS1,318.1796242000001,4.47318086
50339,200129_50339,PS1,317.0884102,4.5356033
50340,200129_50340,PS1,319.0840395,4.33951955
50341,200129_50341,PS1,319.4449502,4.46956236
50342,200129_50342,PS1,319.2676007,4.46790597
50343,200129_50343,PS1,319.8855864,4.40964398
50344,200129_50344,PS1,317.4503521000001,4.4441096
50345,200129_50345,PS1,319.4892848,4.44379172
50346,200129_50346,PS1,317.6956802,4.53784881
50347,200129_50347,PS1,318.7844497,4.42741991
50348,200129_50348,PS1,318.5720831000001,4.48184299
50349,200129_50349,PS1,319.3415175,4.52634596
50350,200129_50350,PS1,319.8196914,4.55164373
50351,200129_50351,PS1,317.811168,4.37601718
50352,200129_50352,PS1,318.3307255,4.16014602
50353,200129_50353,PS1,317.2748838,4.18041092
50354,200129_50354,PS1,318.594892,4.42154798
50355,200129_50355,PS1,319.7212315,4.55013041
50356,200129_50356,PS1,319.5760348,4.54602827
50357,200129_50357,PS1,318.2628015,4.35783629
50358,200129_50358,PS1,319.7823328,4.43600452
50359,200129_50359,PS1,318.3016852,4.29381738
50360,200129_50360,PS1,319.986349,4.47790313
50361,200129_50361,PS1,319.9368007,4.49712409
50362,200129_50362,PS1,319.1436998000001,4.31825972
50363,200129_50363,PS1,319.1818762000001,4.36077726
50364,200129_50364,PS1,316.8909209,4.48051411
50365,200129_50365,PS1,318.4841395,4.57079187
50366,200129_50366,PS1,316.86807810000005,4.26333811
50367,200129_50367,PS1,319.7098007,4.32013428
50368,200129_50368,PS1,317.6486016,4.44317819
50369,200129_50369,PS1,319.4609375,4.55962899
50370,200129_50370,PS1,316.9506171999999,4.57079405
50371,200129_50371,PS1,317.2436378999999,4.35281406
50372,200129_50372,PS1,318.154927,4.52450215
50373,200129_50373,PS1,318.8054028,4.4692365
50374,200129_50374,PS1,316.6535244,4.49765142
50375,200129_50375,PS1,319.3829078,4.55449281
50376,200129_50376,PS1,317.79934,4.39952866
50377,200129_50377,PS1,317.04198419999994,4.44203705
50378,200129_50378,PS1,319.5160834,4.33697837
50379,200129_50379,PS1,316.94501339999994,4.42787879
50380,200129_50380,PS1,317.2053308,4.4233955
50381,200129_50381,PS1,319.5285188000001,4.56935414
50382,200129_50382,PS1,318.1631512,4.46637441
50383,200129_50383,PS1,319.7841109,4.576035
50384,200129_50384,PS1,319.8240733,4.44611096
50385,200129_50385,PS1,319.9515832,4.42440592
50386,200129_50386,PS1,318.56238019999995,4.44663597
50387,200129_50387,PS1,317.4991493,4.37602275
50388,200129_50388,PS1,318.7364785000001,4.53834882
50389,200129_50389,PS1,318.20996339999994,4.54539698
50390,200129_50390,PS1,317.6904837,4.34813358
50391,200129_50391,PS1,316.8713338,4.48455586
50392,200129_50392,PS1,317.700468,4.58150141
50393,200129_50393,PS1,317.0085782,4.34978604
50394,200129_50394,PS1,319.2677389,4.46795959
50395,200129_50395,PS1,318.0356546999999,4.58925342
50396,200129_50396,PS1,318.1628858,4.46312247
50397,200129_50397,PS1,317.962533,4.49796659
50398,200129_50398,PS1,319.80433010000013,4.52986178
50399,200129_50399,PS1,318.54954310000005,4.46609049
50400,200129_50400,PS1,318.35708430000005,4.51568365
50401,200129_50401,PS1,319.8385725,4.30618221
50402,200129_50402,PS1,319.1540196,4.53938283
50403,200129_50403,PS1,317.6786922,4.46737699
50404,200129_50404,PS1,316.9945776,4.49999966
50405,200129_50405,PS1,316.826646,4.52464486
50406,200129_50406,PS1,317.1172754,4.48767225
50407,200129_50407,PS1,318.19397189999995,4.3762778
50408,200129_50408,PS1,317.9507379,4.53484918
50409,200129_50409,PS1,319.1586243000001,4.26109991
50410,200129_50410,PS1,319.4181163,4.41892313
50411,200129_50411,PS1,317.9467886000001,4.22958679
50412,200129_50412,PS1,319.6102535,4.24155484
50413,200129_50413,PS1,318.0209417,4.52818613
50414,200129_50414,PS1,319.7001207,4.47757848
50415,200129_50415,PS1,317.9955149,4.56689012
50416,200129_50416,PS1,318.4813976000001,4.57451725
50417,200129_50417,PS1,317.3368181,4.53938616
50418,200129_50418,PS1,316.5905085,4.55908632
50419,200129_50419,PS1,318.6922393000001,4.36240846
50420,200129_50420,PS1,317.0410813000001,4.44265236
50421,200129_50421,PS1,317.6047680000001,4.53072029
50422,200129_50422,PS1,319.7845826,4.59094923
50423,200129_50423,PS1,319.9175984,4.58806099
50424,200129_50424,PS1,319.8556303000001,4.43162127
50425,200129_50425,PS1,319.0723772,4.45304692
50426,200129_50426,PS1,318.0944731,4.48123788
50427,200129_50427,PS1,317.8638776,4.57017914
50428,200129_50428,PS1,317.1941873,4.58821455
50429,200129_50429,PS1,316.98040719999995,4.42355214
50430,200129_50430,PS1,317.0069709,4.49888014
50431,200129_50431,PS1,318.0973079,4.60000218
50432,200129_50432,PS1,318.3125658,4.35856755
50433,200129_50433,PS1,319.3416041000001,4.52637912
50434,200129_50434,PS1,317.7375111,4.59526101
50435,200129_50435,PS1,319.4752553,4.38926474
50436,200129_50436,PS1,317.1202353,4.48886436
50437,200129_50437,PS1,318.2002019,4.45310576
50438,200129_50438,PS1,319.3668169,4.48625332
50439,200129_50439,PS1,319.1147171,4.39862224
50440,200129_50440,PS1,317.4682164,4.47007134
50441,200129_50441,PS1,317.9288435,4.41140988
50442,200129_50442,PS1,319.4916578000001,4.53355366
50443,200129_50443,PS1,319.4370499,4.55121675
50444,200129_50444,PS1,317.7957394,4.51861144
50445,200129_50445,PS1,316.83464110000006,4.53418084
50446,200129_50446,PS1,316.9389732,4.59023384
50447,200129_50447,PS1,319.8702468,4.43199909
50448,200129_50448,PS1,318.1007612,4.23635587
50449,200129_50449,PS1,319.1616145,4.61419058
50450,200129_50450,PS1,318.6097928000001,4.37096639
50451,200129_50451,PS1,316.907787,4.43261045
50452,200129_50452,PS1,316.9912116000001,4.56125678
50453,200129_50453,PS1,317.68847989999995,4.40766943
50454,200129_50454,PS1,316.7934021000001,4.51037337
50455,200129_50455,PS1,318.7446881,4.53402882
50456,200129_50456,PS1,318.1696696,4.62100806
50457,200129_50457,PS1,319.586587,4.45731568
50458,200129_50458,PS1,318.3336016,4.13288534
50459,200129_50459,PS1,319.949302,4.50990123
50460,200129_50460,PS1,317.2953199,4.50739391
50461,200129_50461,PS1,318.1589784,4.34475236
50462,200129_50462,PS1,318.9594453,4.60525216
50463,200129_50463,PS1,319.8119293000001,4.25436128
50464,200129_50464,PS1,317.81090710000007,4.59685562
50465,200129_50465,PS1,319.9280063,4.58628735
50466,200129_50466,PS1,319.6178470000001,4.58724284
50467,200129_50467,PS1,319.6176248,4.42100542
50468,200129_50468,PS1,318.0187811,4.5326948
50469,200129_50469,PS1,316.9277741,4.46368485
50470,200129_50470,PS1,317.799431,4.49021082
50471,200129_50471,PS1,317.9935275,4.57369595
50472,200129_50472,PS1,318.6896493000001,4.41628903
50473,200129_50473,PS1,318.6843261,4.41824736
50474,200129_50474,PS1,318.3808915,4.40495701
50475,200129_50475,PS1,319.4699401000001,4.63452758
50476,200129_50476,PS1,319.65828010000007,4.5078349
50477,200129_50477,PS1,319.1315051,4.60440172
50478,200129_50478,PS1,319.2915971000001,4.27841957
50479,200129_50479,PS1,316.5205756000001,4.52875291
50480,200129_50480,PS1,319.7488524,4.53260779
50481,200129_50481,PS1,319.5207954,4.39197043
50482,200129_50482,PS1,316.6224815,4.44202349
50483,200129_50483,PS1,318.6999797,4.64238988
50484,200129_50484,PS1,317.8340214,4.36001914
50485,200129_50485,PS1,316.5893611,4.64799441
50486,200129_50486,PS1,319.50169,4.45976073
50487,200129_50487,PS1,318.099579,4.47279455
50488,200129_50488,PS1,317.2033138000001,4.60720772
50489,200129_50489,PS1,319.3541576,4.45159166
50490,200129_50490,PS1,318.9258783,4.4988709
50491,200129_50491,PS1,318.79298680000005,4.55640941
50492,200129_50492,PS1,319.7312748,4.43087194
50493,200129_50493,PS1,318.0331295,4.43158385
50494,200129_50494,PS1,317.8237953000001,4.55755762
50495,200129_50495,PS1,317.7109541000001,4.58416913
50496,200129_50496,PS1,317.1027134,4.50760869
50497,200129_50497,PS1,318.7284192,4.54803271
50498,200129_50498,PS1,319.9697561000001,4.65708732
50499,200129_50499,PS1,319.3174043,4.62815903
50500,200129_50500,PS1,317.1608947,4.6398731
50501,200129_50501,PS1,317.79377810000005,4.49392326
50502,200129_50502,PS1,317.6857585,4.36571674
50503,200129_50503,PS1,319.1424232,4.53523267
50504,200129_50504,PS1,316.8187244,4.44650335
50505,200129_50505,PS1,319.1079954,4.4162189000000005
50506,200129_50506,PS1,319.4958007,4.54525445
50507,200129_50507,PS1,317.7334911000001,4.59164615
50508,200129_50508,PS1,317.551233,4.54986603
50509,200129_50509,PS1,317.7045375,4.59819974
50510,200129_50510,PS1,317.4717397,4.51437347
50511,200129_50511,PS1,318.68588910000005,4.51192994
50512,200129_50512,PS1,316.8647275,4.52701283
50513,200129_50513,PS1,319.5434111,4.59406878
50514,200129_50514,PS1,317.5375125,4.52571472
50515,200129_50515,PS1,317.7180924,4.60478719
50516,200129_50516,PS1,319.1401371,4.43100576
50517,200129_50517,PS1,319.8245899,4.64090598
50518,200129_50518,PS1,319.6760251,4.648095099999999
50519,200129_50519,PS1,318.0731143000001,4.55916737
50520,200129_50520,PS1,317.2018636,4.58466359
50521,200129_50521,PS1,318.22662189999994,4.66614524
50522,200129_50522,PS1,317.816648,4.61689139
50523,200129_50523,PS1,318.07225760000006,4.64177831
50524,200129_50524,PS1,319.80326569999994,4.41686639
50525,200129_50525,PS1,319.0471643,4.62683513
50526,200129_50526,PS1,317.6361212,4.58058486
50527,200129_50527,PS1,317.6881122,4.67484588
50528,200129_50528,PS1,318.0892252,4.58324385
50529,200129_50529,PS1,318.9259296,4.49896163
50530,200129_50530,PS1,319.8324575000001,4.50865424
50531,200129_50531,PS1,317.1316703,4.61179057
50532,200129_50532,PS1,318.9910563,4.40185176
50533,200129_50533,PS1,317.96058,4.44680891
50534,200129_50534,PS1,318.5056001000001,4.44192749
50535,200129_50535,PS1,319.3399117,4.47809925
50536,200129_50536,PS1,318.956203,4.61610919
50537,200129_50537,PS1,317.7448411000001,4.57387947
50538,200129_50538,PS1,316.4646185000001,4.44771143
50539,200129_50539,PS1,316.8850449,4.58863587
50540,200129_50540,PS1,317.7430914,4.63272107
50541,200129_50541,PS1,317.5072241000001,4.52067616
50542,200129_50542,PS1,319.6775897,4.5239812000000015
50543,200129_50543,PS1,319.5846198000001,4.58887281
50544,200129_50544,PS1,318.2153291,4.65307235
50545,200129_50545,PS1,316.6733321000001,4.51223813
50546,200129_50546,PS1,318.653522,4.59883934
50547,200129_50547,PS1,317.0506985,4.619332599999999
50548,200129_50548,PS1,319.2163523,4.65869181
50549,200129_50549,PS1,317.6282241,4.32714456
50550,200129_50550,PS1,319.0735988,4.38488722
50551,200129_50551,PS1,319.5587039,4.57713526
50552,200129_50552,PS1,319.3661099,4.45517927
50553,200129_50553,PS1,319.7577714,4.56381785
50554,200129_50554,PS1,318.4264522,4.57661141
50555,200129_50555,PS1,317.6523806,4.66016993
50556,200129_50556,PS1,317.9692907,4.52986041
50557,200129_50557,PS1,318.6768203000001,4.54257401
50558,200129_50558,PS1,319.3354731,4.56988465
50559,200129_50559,PS1,317.8409447,4.68134404
50560,200129_50560,PS1,317.38854060000006,4.64773663
50561,200129_50561,PS1,319.3968737,4.47377858
50562,200129_50562,PS1,319.3440532,4.58041923
50563,200129_50563,PS1,317.8916930000001,4.65802266
50564,200129_50564,PS1,318.7344674,4.59924239
50565,200129_50565,PS1,318.2986409,4.59851624
50566,200129_50566,PS1,318.2889768,4.64841064
50567,200129_50567,PS1,317.2112096,4.68460447
50568,200129_50568,PS1,317.1949339,4.69162149
50569,200129_50569,PS1,318.2995114,4.66928576
50570,200129_50570,PS1,318.0482816,4.47958393
50571,200129_50571,PS1,318.1975628,4.67583453
50572,200129_50572,PS1,319.7034345,4.44038232
50573,200129_50573,PS1,319.3453421,4.4836591
50574,200129_50574,PS1,318.1325487,4.64104659
50575,200129_50575,PS1,318.8316566000001,4.66177412
50576,200129_50576,PS1,319.9062494,4.68811775
50577,200129_50577,PS1,319.3244022,4.62485961
50578,200129_50578,PS1,318.6822769,4.36915268
50579,200129_50579,PS1,317.9965332,4.4277597
50580,200129_50580,PS1,318.2088328000001,4.70515044
50581,200129_50581,PS1,318.631933,4.67302259
50582,200129_50582,PS1,317.6276418,4.52848271
50583,200129_50583,PS1,318.3179688,4.55079728
50584,200129_50584,PS1,317.3539713,4.58068656
50585,200129_50585,PS1,318.9867950000001,4.65812081
50586,200129_50586,PS1,317.2641697,4.55620662
50587,200129_50587,PS1,317.5538596,4.49094149
50588,200129_50588,PS1,318.204538,4.63819373
50589,200129_50589,PS1,318.7766197,4.40326939
50590,200129_50590,PS1,317.8826079,4.41246942
50591,200129_50591,PS1,318.9009979,4.49242631
50592,200129_50592,PS1,317.3152261,4.54675911
50593,200129_50593,PS1,318.60578010000006,4.57875938
50594,200129_50594,PS1,317.2960378,4.45175591
50595,200129_50595,PS1,317.0790432,4.55204814
50596,200129_50596,PS1,318.661218,4.57277833
50597,200129_50597,PS1,317.8221419,4.61517028
50598,200129_50598,PS1,318.5910312,4.40161559
50599,200129_50599,PS1,319.52940099999995,4.62392375
50600,200129_50600,PS1,317.4706869,4.52706847
50601,200129_50601,PS1,318.6111561,4.57551231
50602,200129_50602,PS1,319.0627986,4.68490598
50603,200129_50603,PS1,317.6912972,4.7129475
50604,200129_50604,PS1,316.5724074,4.46500337
50605,200129_50605,PS1,319.5565713,4.51480134
50606,200129_50606,PS1,317.6573385,4.68023663
50607,200129_50607,PS1,317.8299581,4.69011798
50608,200129_50608,PS1,317.4632358,4.47393955
50609,200129_50609,PS1,317.7371823000001,4.60029662
50610,200129_50610,PS1,318.5117789,4.5975236
50611,200129_50611,PS1,319.7988452,4.61757487
50612,200129_50612,PS1,318.1667873,4.71342801
50613,200129_50613,PS1,318.2581089,4.36257771
50614,200129_50614,PS1,319.091825,4.532334
50615,200129_50615,PS1,319.3370184,4.71513177
50616,200129_50616,PS1,316.8426446,4.71874405
50617,200129_50617,PS1,318.6789163,4.49479438
50618,200129_50618,PS1,319.9669708,4.32042269
50619,200129_50619,PS1,319.76351939999995,4.35162323
50620,200129_50620,PS1,319.9138134,4.48798642
50621,200129_50621,PS1,317.90079,4.68641928
50622,200129_50622,PS1,319.4988648,4.73035271
50623,200129_50623,PS1,318.6388347,4.68973594
50624,200129_50624,PS1,318.1469762,4.55179122
50625,200129_50625,PS1,316.9774593,4.54047613
50626,200129_50626,PS1,319.9100842,4.54743281
50627,200129_50627,PS1,319.90162789999994,4.55041365
50628,200129_50628,PS1,316.5506281000001,4.59274645
50629,200129_50629,PS1,318.5700273,4.66026488
50630,200129_50630,PS1,319.5952903,4.52351409
50631,200129_50631,PS1,318.746937,4.66970805
50632,200129_50632,PS1,317.5582142,4.70346028
50633,200129_50633,PS1,316.5935707,4.56221519
50634,200129_50634,PS1,317.88761610000006,4.57275741
50635,200129_50635,PS1,318.0338487,4.73375912
50636,200129_50636,PS1,319.8201143,4.59216651
50637,200129_50637,PS1,318.0000153,4.64760203
50638,200129_50638,PS1,318.8657207,4.66109339
50639,200129_50639,PS1,318.6205037000001,4.69468395
50640,200129_50640,PS1,319.4089117000001,4.47101406
50641,200129_50641,PS1,318.9157226000001,4.53415479
