,our_id,RA,Dec
13512,200129_15971,308.0267753,29.67740695
13513,200129_15972,307.8311429,29.75008194
13514,200129_15973,309.5430234,29.75323753
13515,200129_15974,307.9171467,29.63289812
13516,200129_15975,309.2108422,29.73937199
13517,200129_15976,309.4502930000001,29.73455339
13518,200129_15977,308.5198776000001,29.75564932
13519,200129_15978,307.5666734,29.90536244
13520,200129_15979,309.967943,29.68058136
13521,200129_15980,307.9740944,29.84180986
13522,200129_15981,308.3015146,29.91500635
13523,200129_15982,308.04861960000005,29.70316304
13524,200129_15983,309.3922027,29.827801399999995
13525,200129_15984,309.3183565,29.83564719
13526,200129_15986,307.8365330000001,29.87494069
13527,200129_15988,308.2195748000001,29.90659225
13528,200129_15989,308.4909533,29.69284557
13529,200129_15990,308.99287769999995,29.84750157
13530,200129_15993,309.1045962,29.72146444
13531,200129_15994,308.9281199,29.85711742
13532,200129_15996,309.663753,29.88040327
13533,200129_15997,309.5696651,29.92017558
13534,200129_15998,308.9555682,29.81135117
13535,200129_15999,309.123012,29.89455737
13536,200129_16000,308.9881101000001,29.6964899
13537,200129_16001,308.9477102,29.837456300000003
13538,200129_16002,309.2706131,29.92679083
13539,200129_16003,309.877469,29.70847873
13540,200129_16004,308.8318091999999,29.77598098
13541,200129_16005,308.5495271000001,29.82996517
13542,200129_16006,309.31606989999995,29.85345856
13543,200129_16007,308.3596451,29.71870162
13544,200129_16008,309.1841527,29.7688594
13545,200129_16009,308.0082847,29.74235803
13546,200129_16010,309.3417244,29.85449402
13547,200129_16011,307.8750252,29.8701061
13548,200129_16012,309.7585191,29.91830436
13549,200129_16013,307.7662064,29.94272815
13550,200129_16014,308.1396053,29.92779992
13551,200129_16015,307.52119889999994,29.86880107
13552,200129_16016,309.6949625,29.88751717
13553,200129_16017,308.7170327,29.92994728
13554,200129_16018,309.2982655,29.87583233
13555,200129_16019,307.6071456,29.89687164
13556,200129_16020,308.1349959,29.93281731
13557,200129_16021,309.5866646,29.43703594
13558,200129_16022,309.95059110000005,29.73851472
13559,200129_16023,309.17301769999995,29.75229255
13560,200129_16024,309.2034213,29.92729954
13561,200129_16025,307.9947876,29.70492804
13562,200129_16026,309.6709849,29.78327616
13563,200129_16027,308.0710761,29.79631442
13564,200129_16028,307.7046447,29.81534741
13565,200129_16029,308.1128700000001,29.85890799
13566,200129_16030,309.3717099,29.86897899
13567,200129_16031,307.8304778,29.74966799
13568,200129_16032,309.1286990000001,29.83896177
13569,200129_16033,308.2827844,29.85064838
13570,200129_16034,308.0708418,29.87595448
13571,200129_16035,308.1515218,29.81391347
13572,200129_16036,307.6233999,29.86992176
13573,200129_16037,309.7677902,29.8984299
13574,200129_16038,309.354591,29.93139458
13575,200129_16039,308.61305510000005,29.94202662
13576,200129_16040,308.3791041,29.9518647
13577,200129_16041,308.042702,29.756563300000003
13578,200129_16042,307.6669063,29.76510062
13579,200129_16043,308.109827,29.94186426
13580,200129_16044,308.9162698,29.76866078
13581,200129_16045,309.5822282,29.90086848
13582,200129_16046,308.9876367,29.79730154
13583,200129_16047,309.53403010000005,29.86180363
13584,200129_16048,307.8936597,29.76354624
13585,200129_16049,308.12565710000007,29.8087526
13586,200129_16050,307.53722210000006,29.86565059
13587,200129_16051,309.5605675,29.88163747
13588,200129_16053,308.3616409,29.95873755
13589,200129_16054,309.136828,29.91129811
13590,200129_16055,308.1015021,29.92164229
13591,200129_16056,308.0876965,29.95768244
13592,200129_16057,308.9347912,29.67592336
13593,200129_16058,309.0883999,29.68133033
13594,200129_16059,308.2715969,29.69371214
13595,200129_16060,308.2059245000001,29.70170957
13596,200129_16061,308.0625555000001,29.8114685
13597,200129_16062,307.7131232,29.8440102
13598,200129_16063,309.2819415,29.88927851
13599,200129_16064,309.2784697,29.89191845
13600,200129_16065,309.2638087,29.93138852
13601,200129_16066,309.3502839,29.95766117
13602,200129_16068,308.3922949,29.86687918
13603,200129_16070,309.0608844,29.87751591
13604,200129_16071,308.8447492,29.95680371
13605,200129_16072,309.1137499,29.88277062
13606,200129_16073,309.8127011,29.87588026
13607,200129_16074,309.4494734,29.8927631
13608,200129_16075,307.5540747,29.85986912
13609,200129_16076,308.0040527,29.87215149
13610,200129_16079,309.2319897,29.82708429
13611,200129_16080,307.9986506,29.94666327
13612,200129_16081,309.1942776,29.93770656
13613,200129_16082,309.1442466,29.71698239
13614,200129_16083,308.0527215,29.72718998
13615,200129_16084,308.73548230000006,29.72570626
13616,200129_16085,308.0034518,29.75856993
13617,200129_16088,308.0433457,29.9312591
13618,200129_16089,308.7354639,29.95966123
13619,200129_16090,309.4232153,29.97336109
13620,200129_16091,308.9729387,29.7489793
13621,200129_16093,308.3641833000001,29.78595957
13622,200129_16096,308.1413287,29.82524783
13623,200129_16097,309.7149605,29.88245253
13624,200129_16098,308.9248702,29.76383956
13625,200129_16099,308.3279003,29.79289012
13626,200129_16100,309.7306235,29.8324063
13627,200129_16101,307.6335198999999,29.89876953
13628,200129_16102,309.7432398,29.90513176
13629,200129_16103,309.2668585,29.67956195
13630,200129_16104,307.6731553,29.81410658
13631,200129_16106,309.4646631,29.90914135
13632,200129_16107,309.1461216,29.78474177
13633,200129_16109,308.5142068,29.882326899999995
13634,200129_16110,309.7624887,29.88649785
13635,200129_16111,309.19198,29.60734688
13636,200129_16112,307.9862025,29.61046177
13637,200129_16114,309.69980919999995,29.81883705
13638,200129_16115,309.67384869999995,29.8298637
13639,200129_16116,308.76387630000005,29.95879527
13640,200129_16117,309.5505139,29.76240409
13641,200129_16118,309.0321646000001,29.76709066
13642,200129_16119,308.18126780000006,29.91992653
13643,200129_16120,308.0763496,29.91979123
13644,200129_16121,308.594557,29.83211255
13645,200129_16122,309.2744666000001,29.88865389
13646,200129_16123,309.52415089999994,29.88416861
13647,200129_16125,308.9534343,29.90828879
13648,200129_16126,308.87890130000005,29.93539687
13649,200129_16128,309.7580268000001,29.96441983
13650,200129_16130,307.5773344,29.93923779
13651,200129_16131,307.7901103000001,29.94468284
13652,200129_16133,307.7677826000001,29.73250071
13653,200129_16134,307.93037389999995,29.81389545
13654,200129_16135,307.5117797,29.97529278
13655,200129_16136,308.7367781000001,29.87129095
13656,200129_16138,309.7080834,29.90014065
13657,200129_16139,307.6026359,29.94260706
13658,200129_16140,308.1477263000001,29.94551427
13659,200129_16141,308.6498248000001,29.97738606
13660,200129_16142,307.6768273,29.68309294
13661,200129_16144,308.0945537,29.95824443
13662,200129_16145,309.1523539,29.96077771
13663,200129_16146,307.5323264,29.85270305
13664,200129_16147,308.2757684,29.88087667
13665,200129_16148,309.003817,29.95533614
13666,200129_16149,309.1344707,29.96333786
13667,200129_16151,307.6946584,29.93636303
13668,200129_16152,308.3633918,29.9361331
13669,200129_16153,309.4420547,29.76537306
13670,200129_16154,307.58462369999995,29.82952823
13671,200129_16155,307.9731127,29.90860049
13672,200129_16156,309.176891,29.93104374
13673,200129_16158,307.9582864,29.82049507
13674,200129_16159,308.3619171,29.86512691
13675,200129_16160,308.2827149,29.87856963
13676,200129_16161,309.3690146,29.93455486
13677,200129_16162,308.8012584,29.99109898
13678,200129_16163,309.0312878000001,29.66678172
13679,200129_16167,309.2033094,29.92273213
13680,200129_16168,308.450206,29.98865623
13681,200129_16169,308.4105131,29.7911229
13682,200129_16170,309.6814836000001,29.80424908
13683,200129_16171,308.7321756,29.9394314
13684,200129_16172,309.07606410000005,29.77404966
13685,200129_16173,307.6173033,29.92893723
13686,200129_16174,309.3657879,29.961250300000003
13687,200129_16175,308.7057796,29.97077927
13688,200129_16176,309.1094426,29.96824032
13689,200129_16177,308.8449072,29.91299497
13690,200129_16178,307.7223477,29.93807022
13691,200129_16179,307.9068726000001,29.95893286
13692,200129_16180,307.6820555,29.85884438
13693,200129_16181,308.0960195,29.86333464
13694,200129_16182,308.21612210000006,29.90562852
13695,200129_16183,307.8489052,29.94785891
13696,200129_16184,308.308506,29.79065805
13697,200129_16186,307.5489705,29.9138745
13698,200129_16187,309.0641427,29.75358372
13699,200129_16188,309.2630051000001,29.756411199999995
13700,200129_16189,308.9246357,29.82093729
13701,200129_16191,307.8863284,29.74391542
13702,200129_16192,308.206323,29.7517078
13703,200129_16193,308.5729631,29.92808459
13704,200129_16195,308.3555418,29.96937733
13705,200129_16196,309.7985035000001,29.75818634
13706,200129_16197,309.1352376000001,29.7970219
13707,200129_16198,309.5299088999999,29.88088753
13708,200129_16199,309.5914483,29.92470394
13709,200129_16200,308.3200490000001,29.93510332
13710,200129_16201,308.765661,29.74356573
13711,200129_16204,307.9346389,29.98687334
13712,200129_16206,309.2912318,29.97501497
13713,200129_16207,308.6554421,29.95986888
13714,200129_16208,307.6116971,29.97862956
13715,200129_16209,309.6947876000001,29.90938265
13716,200129_16210,308.8433988999999,29.91826111
13717,200129_16211,307.8256972,29.73749329
13718,200129_16214,307.8431930000001,29.79146626
13719,200129_16215,309.0525965,29.94842914
13720,200129_16216,309.5033798,29.75512816
13721,200129_16217,309.0596450000001,29.78260691
13722,200129_16218,308.9248904,29.81808159
13723,200129_16219,308.4098526,29.9117007
13724,200129_16220,308.0774023,29.90819225
13725,200129_16221,309.6390613,29.92900848
13726,200129_16223,309.884258,29.79840105
13727,200129_16225,308.2624232,29.93468725
13728,200129_16226,309.3489566,29.74988717
13729,200129_16227,309.2713204,29.83673204
13730,200129_16230,309.329829,29.63293343
13731,200129_16231,308.7373186000001,29.74211112
13732,200129_16232,308.1136865000001,29.7483059
13733,200129_16233,308.5635494,29.77133222
13734,200129_16234,308.6670091000001,29.87134347
13735,200129_16235,307.9137702,29.963997
13736,200129_16236,309.5511587,29.89012108
13737,200129_16237,309.2272633,29.89799729
13738,200129_16238,308.1623582,29.93481749
13739,200129_16240,307.6034097,29.98789447
13740,200129_16241,309.5947204,29.99965031
13741,200129_16243,308.0593625,29.83132697
13742,200129_16245,308.5288639,29.80025398
13743,200129_16248,308.2842588,29.92766456
13744,200129_16249,308.9935247,29.96890203
13745,200129_16250,309.1137442,29.89422635
13746,200129_16252,308.7785901000001,29.84121164
13747,200129_16253,309.79784910000006,29.84808212
13748,200129_16254,309.3547356,29.96153638
13749,200129_16255,308.0443606,29.93222911
13750,200129_16256,307.797731,29.95410043
13751,200129_16257,308.742995,29.97597874
13752,200129_16258,308.4286853,29.879968100000006
13753,200129_16259,308.9953202,29.87560694
13754,200129_16260,308.0641176000001,29.98418694
13755,200129_16264,309.52394260000005,29.958966200000006
13756,200129_16265,308.6384647,29.82480689
13757,200129_16268,307.8618457,29.87452155
13758,200129_16269,308.1754089,29.91753377
13759,200129_16270,308.4692017,29.9568631
13760,200129_16273,308.3278167,29.93616186
13761,200129_16274,309.6622917,29.98471623
13762,200129_16275,309.562553,29.80539842
13763,200129_16276,308.08774280000006,29.849047100000003
13764,200129_16277,308.38035,29.92758185
13765,200129_16278,308.78438860000006,29.96970413
13766,200129_16279,309.060269,29.85285316
13767,200129_16280,307.6894549,29.92867388
13768,200129_16281,307.6803212,29.97759145
13769,200129_16282,309.3868461,29.90625653
13770,200129_16283,309.2345597000001,29.93244781
13771,200129_16284,307.7276975000001,29.94458464
13772,200129_16285,309.6231976,29.74748215
13773,200129_16286,308.3316862,29.80914355
13774,200129_16287,309.0488918,29.951825
13775,200129_16288,309.1608598,29.85825447
13776,200129_16290,307.6007489,29.91138708
13777,200129_16291,308.280947,29.908506300000006
13778,200129_16292,308.61376,29.9785644
13779,200129_16293,308.9858450000001,29.94456298
13780,200129_16294,309.2124816,29.9356179
13781,200129_16295,309.1846742,29.97390473
13782,200129_16296,308.7650095,29.82789387
13783,200129_16297,308.0710854,29.92746329
13784,200129_16298,309.4901577,29.99824491
13785,200129_16299,309.6891332,29.90335664
13786,200129_16300,307.9445298,29.90817688
13787,200129_16301,308.816395,29.93873246
13788,200129_16302,308.9235614,29.76321558
13789,200129_16304,309.0938903,29.82664817
13790,200129_16305,307.9589458000001,29.92423365
13791,200129_16306,308.471865,29.96875002
13792,200129_16307,309.0916864,29.98193314
13793,200129_16308,307.8807643,29.796860100000004
13794,200129_16309,309.8343226,29.81021085
13795,200129_16310,308.7093378,29.92618194
13796,200129_16311,308.7970415,29.93720783
13797,200129_16312,309.3802026,29.9502314
13798,200129_16313,309.2571823,29.97535259
13799,200129_16314,308.9116811,29.93138579
13800,200129_16315,308.4881914,29.85975692
13801,200129_16317,309.6652895000001,29.88515365
13802,200129_16318,308.8516353,29.91373858
13803,200129_16319,307.5278075,29.92749592
13804,200129_16320,309.8286986,29.8706664
13805,200129_16321,307.8164445,29.87095625
13806,200129_16322,307.7678863,29.91540818
13807,200129_16323,309.6196654,29.92232113
13808,200129_16325,308.0929515,29.82179675
13809,200129_16326,308.9505064,29.90278978
13810,200129_16327,307.5050054,29.94131455
13811,200129_16328,309.5340079,29.984586
13812,200129_16329,308.0499563,29.7300271
13813,200129_16330,307.8723414,29.7065384
13814,200129_16331,309.4214873,29.87021158
13815,200129_16332,308.3688618000001,29.95334874
13816,200129_16333,309.29468439999994,29.95654002
13817,200129_16336,309.0290178,29.9672066
13818,200129_16337,308.6828356000001,29.80299623
13819,200129_16339,309.7852985,29.92033083
13820,200129_16340,309.7233357,29.97783445
13821,200129_16341,307.9514614,29.99797854
13822,200129_16342,308.7530022,29.74358472
13823,200129_16343,308.9843375,29.7421408
13824,200129_16344,308.0571072,29.79263292
13825,200129_16347,309.49192410000006,29.97719332
13826,200129_16349,308.621273,29.9086439
13827,200129_16350,308.7225603,29.93750868
13828,200129_16351,309.137165,29.96043429
13829,200129_16352,309.5273738,29.88742628
13830,200129_16353,309.7242271,29.90499362
13831,200129_16355,309.5786312,29.94501794
13832,200129_16356,309.5119774,29.97034637
13833,200129_16358,309.1058323000001,29.79155593
13834,200129_16359,308.3899284,29.85492897
13835,200129_16360,308.5571712,29.96894724
13836,200129_16361,308.8820061,29.90064179
13837,200129_16362,308.261694,29.87122087
13838,200129_16363,309.1029608,29.97352265
13839,200129_16364,308.7398999,29.99881256
13840,200129_16365,309.6611823,29.97340549
13841,200129_16366,309.0931526,29.99741189
13842,200129_16367,308.4984074,29.7345053
13843,200129_16368,309.4850299,29.79597543
13844,200129_16371,307.6379568,29.85841686
13845,200129_16372,307.7812021000001,29.86639092
13846,200129_16373,309.2407631,29.72790364
13847,200129_16374,308.8484876,29.96376083
13848,200129_16376,307.6473328,29.88977285
13849,200129_16377,309.2768035,29.89274237
13850,200129_16378,308.0226164,29.94117851
13851,200129_16379,309.5284271000001,29.99827138
13852,200129_16380,309.679969,29.90236474
13853,200129_16381,307.8661139,29.86788324
13854,200129_16382,307.9970455,29.95726547
13855,200129_16383,308.1165768,29.77812736
13856,200129_16384,307.9840910000001,29.80161958
13857,200129_16385,308.0960462,29.91707484
13858,200129_16389,309.39637410000006,29.91226732
13859,200129_16390,307.7580598,29.94410323
13860,200129_16391,309.0806849,29.66017695
13861,200129_16393,309.5104178,29.96805099
13862,200129_16394,309.1220986,29.99616765
13863,200129_16395,309.6229641000001,29.99741082
13864,200129_16396,308.4970114,29.8595484
13865,200129_16397,309.4228275,29.97354665
13866,200129_16398,309.31364489999993,29.83447984
13867,200129_16400,308.2659201,29.8698715
13868,200129_16402,308.2804372,29.99632692
13869,200129_16403,309.7200693,29.84921299
13870,200129_16404,309.3193304,29.86289404
13871,200129_16405,309.6456286,29.92026724
13872,200129_16406,309.2129138,29.92319519
13873,200129_16407,308.0196887,29.94732353
